code,name,serial,system_id,price,area,note
56396,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56397,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56398,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56399,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56400,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56409,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
56410,ＵＦＯキャッチャートリプルツイン,,,797040,4.41,
35696,クレナフレックス２,,,,4.44,
35697,クレナフレックス２,,,,4.44,
35699,クレナフレックス２,,,,4.44,
35700,クレナフレックス２,,,,4.44,
35701,クレナフレックス２,,,,4.44,
35702,クレナフレックス２,,,,4.44,
35703,クレナフレックス２,,,,4.44,
35704,クレナフレックス２,,,,4.44,
35705,クレナフレックス２,,,,4.44,
35706,クレナフレックス２,,,,4.44,
35707,クレナフレックス２,,,,4.44,
35708,クレナフレックス２,,,,4.44,
35709,クレナフレックス２,,,,4.44,
35710,クレナフレックス２,,,,4.44,
35711,クレナフレックス２,,,,4.44,
35712,クレナフレックス２,,,,4.44,
35713,クレナフレックス２,,,,4.44,
35714,クレナフレックス２,,,,4.44,
35715,クレナフレックス２,,,,4.44,
35716,クレナフレックス２,,,,4.44,
35717,クレナフレックス２,,,,4.44,
35718,クレナフレックス２,,,,4.44,
35814,クレナフレックス２,,,,4.44,
35815,クレナフレックス２,,,,4.44,
35816,クレナフレックス２,,,,4.44,
59597,ゲッタースピン（モニター付）,,,851400,0,
35873,スイートランド４ＢＲＩＧＨＴＶｅｒ,,,,3.63,
47596,スイートランド５,,,,3.28,
52046,スウィートゴーランド２,,,,5.02,
52047,スウィートゴーランド２,,,,5.02,
35664,ドリームキャッチャー,,,,11.41,
47727,ビッグキャッチャーでかクレα（非分割タイプ）（ＬＥＤ仕様）,,,,4.38,
47728,ビッグキャッチャーでかクレα（非分割タイプ）（ＬＥＤ仕様）,,,,4.38,
35675,プライズステージ,,,,4.4,
59193,ミニクレ,,,487300,0,
59194,ミニクレ,,,487300,0,
59195,ミニクレ,,,487300,0,
59196,ミニクレ,,,487300,0,
59197,ミニクレ,,,487300,0,
59198,ミニクレ,,,487300,0,
57596,極寒ヒエヒエペン太,,,1077840,0,
36411,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,PANEJA095106,'0120100000000178C60A,0,1.64,
36414,Ｂｅａｔ　Ｓｔｒｅａｍ（ビートストリーム）,PANEJA095406,'012010000000017936B5,0,1.64,
51592,ＤＡＮＣＥ　ＲＵＳＨ　ＳＴＡＲＤＯＭ（ダンスラッシュ）,RECQJA003407,'01201000000001C86EB8,,10.88,
55181,ＤＤＲ　２０ｔｈアニバーサリーモデル,MDXQJG009408,'01201000000001D9A637,2138400,8.09,
36456,ＧＩＴＡＤＯＲＡ　ギターフリークス,M32UJA014W7,'012010000000011B124D,,1.5,
36463,ＧＩＴＡＤＯＲＡ　ドラムマニア,M32UJA013W7,'012010000000011AAA26,0,1.86,
36491,Ｐｒｏｊｅｃｔ　ＤＩＶＡ　Ａｒｃａｄｅ♪（初音ミク）ＰＳ,A61E01A1241,,,1.5,
39259,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＢＯＯＴＨⅢ,KFCEJF047908,'01201000000001893CDC,0,1.99,
59422,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB000900,'01201000000001F8155C,1848000,0,
59423,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB000800,'01201000000001F7ECD7,1848000,0,
59424,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB031600,'01201000000001F9B026,1848000,0,
59425,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＶａｌｋｙｒｉｅＭｏｄｅｌ,UFCQJB031700,'01201000000001F93410,1848000,0,
55773,ＷＡＣＣＡ,A62E01A0261,,1293840,1.5,
55774,ＷＡＣＣＡ,A62E01A0263,,1293840,1.5,
55775,ＷＡＣＣＡ,A62E01A0264,,1293840,1.5,
55776,ＷＡＣＣＡ,A62E01A0271,,1293840,1.5,
55755,ＷＡＣＣＡ（ルーター）,,,21600,0,
35195,ｊｕｂｅａｔ（ユビート）ｋｎｉｔ,L44UJI166908,'0120100000000098D181,,1.5,
35198,ｊｕｂｅａｔ（ユビート）ｋｎｉｔ,L44UJI166808,'012010000000009A2229,,1.5,
55668,ｍａｉｍａｉでらっくす,A63E01C1842,,1779840,3.84,
55669,ｍａｉｍａｉでらっくす,A63E01C1843,,1779840,3.84,
55670,ｍａｉｍａｉでらっくす,A63E01C1844,,1779840,3.84,
55624,ｍａｉｍａｉでらっくす（ルーター）,,,43200,0,
55625,ｍａｉｍａｉでらっくす（ルーター）,,,43200,0,
52374,オンゲキ,A63E01A8543,,,1.83,
52375,オンゲキ,A63E01A8538,,,1.83,
52376,オンゲキ,A63E01A8544,,,1.83,
52377,オンゲキ,A63E01A8540,,,1.83,
52308,オンゲキ（ルーター）,,,,0,
36525,グルーヴコースター,,,,2.82,
40671,チュウニズム,A61E01A8338,,0,1.5,
40672,チュウニズム,A61E01A8304,,0,1.5,
40673,チュウニズム,A61E01A8296,,0,1.5,
40674,チュウニズム,A61E01A8319,,0,1.5,
36538,ビートマニアⅡＤＸ,LDJUJU118100,'01201000000000DA536F,0,5.85,
56846,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA045909,'01201000000001E1BD2E,2728000,0,
56847,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA046009,'01201000000001E1D190,2728000,0,
56848,ビートマニアⅡＤＸＬＩＧＨＴＮＩＮＧ　ＭＯＤＥＬ,TDJQJA046109,'01201000000001E19EC1,2728000,0,
27424,ポップンミュージック１９,M39CJC011902,'01201000000000BFB94A,,1.63,Ｅ筐体
36558,ポップンミュージック２１,M39QJA009502,'01201000000001155B0C,,1.5,Ｅ筐体
36601,太鼓の達人（新筐体）,ABLN1081194,,0,2.79,
36603,太鼓の達人３（新筐体）,ABLN1081201,,0,2.79,
36604,太鼓の達人４（新筐体）,ABLN1081215,,0,2.79,
36605,太鼓の達人４（新筐体）,ABLN1081193,,0,2.79,
34967,ダークエスケープ３Ｄ（遊愛オプション付）,ABDN0070261,,,3.32,
58294,ＣＡＯＬＡＢＯ（フリュー）,,,1980000,0,
56699,Ｍｅｌｕｌｕ（フリュー）,,,1980000,0,
52810,ＰＩＮＫ　ＰＩＮＫ　ＭＯＮＳＴＥＲ（フリュー）,,,0,0,
51615,ＳＵＵ．（スー）（フリュー）,,,,0,
58581,ｆｉｚ（セガ）（レンタル機）,A63E01D3049,,0,0,
50646,これ以上、可愛くなってもいいですか－。（フリュー）,,,,0,
55243,アオハル（フリュー）,,,1944000,0,
53909,トキメキルール（フリュー）,,,,0,
58822,午前０時のタイムリミット（フリュー）,,,1980000,0,
51630,湾岸ミッドナイト　マキシマムチューン５,ABGN3403806,,0,1.5,
51631,湾岸ミッドナイト　マキシマムチューン５,ABGN3403805,,0,1.5,
51629,湾岸ミッドナイト　マキシマムチューン５（ターミナル）,ABGN1402059,,0,1.5,
37426,１００＆メダルＫＡＺＡＡＡＮ！！,,,,3.83,
37538,アニマロッタ,S70EJA00808,'0120100000000126B792,0,15.2,
37451,スピンフィーバー（オプションキット付）,KSFEJA044101,,,7.02,
50926,バベルのメダルタワー（メダル機）,,,,8,
45676,フィーチャープレミアム（メダル機）,PS1SJA019105,,,1.5,コンテンツサーバー経由
48443,フィーチャープレミアム（メダル機）第３弾・第４弾,PS2SJA012206,,,1.5,コンテンツサーバー経由
55959,けものフレンズ３プラネットツアーズ,A69E01D8370,'20007055,0,1.5,
55960,けものフレンズ３プラネットツアーズ,A69E01D8411,'20007078,0,1.5,
58983,アイカツプラネット！,6.20011E+11,,0,1.5,
51821,キラッとプリ☆チャン,PRT-02674/KPRT-02679,,,1.83,
48022,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
48023,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
48024,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
58385,ポケモンメザスタ,PMZSE0100716,,0,0,２ｉｎ１筐体
49946,仮面ライダーバトルガンバライジング,1.1404E+11,,,1.5,
36360,両替メダル貸機（旭精工）,,,,0,
36361,両替メダル貸機（旭精工）,,,,0,
36362,両替メダル貸機（旭精工）,,,,0,
52668,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8946,,,2.13,
52669,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8943,,0,2.13,
52670,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8950,,0,2.13,
52671,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8949,,,2.13,
52672,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8942,,,2.13,
52673,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A8945,,,2.13,
52768,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（ハブ＆ルーター）,,,,0,
55086,ソードアートオンラインアーケード,ABLN3040856,,1295190,1.47,
55087,ソードアートオンラインアーケード,ABLN3040855,,1295190,1.47,
55088,ソードアートオンラインアーケード,ABLN3040854,,1295190,1.47,
55097,ソードアートオンラインアーケード,ABLN3040981,,1295190,1.47,
55212,ソードアートオンラインアーケード,ABLN3040982,,1295190,1.47,
55213,ソードアートオンラインアーケード,ABLN3040983,,1295190,1.47,
55038,ソードアートオンラインアーケード（ターミナル）,ABLN3050557,,1295190,1.5,
55219,ソードアートオンラインアーケード（ターミナル）,ABLN3050628,,1295190,1.5,
39540,ディズニーツムツム,,'012010000000018FA567,,3.43,
48318,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48319,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48320,ラブライブ！スクールアイドルフェスティバル（サテライト）,,,,1.27,
48261,ラブライブ！スクールアイドルフェスティバル（ターミナル）,,,,1.5,
46596,艦これアーケード（サテライト）,A61E01B2768,,,1.94,
46597,艦これアーケード（サテライト）,A61E01B1963,,,1.94,
46598,艦これアーケード（サテライト）,A61E01B2073,,,1.94,
46599,艦これアーケード（サテライト）,A61E01B1948,,,1.94,
46541,艦これアーケード（ハブ＆ルーター）,,,,0,
48671,三国志大戦４（サテライト）,A61E01B5124,,,2.67,
48672,三国志大戦４（サテライト）,A61E01B5093,,,2.67,
48673,三国志大戦４（サテライト）,A61E01B5178,,,2.67,
48674,三国志大戦４（サテライト）,A61E01B5104,,,2.67,
48610,三国志大戦４（ターミナル）,A61E01B8184,,0,1.51,
57235,カードコネクト,TCSQJA008709,'01201000000001E35CB3,1034000,0,
59213,カードコネクト,TCSQJA060600,'01201000000001F66FA9,1089000,0,
52440,カードメイカー,A63E01A6156,,,0,
34702,カード自販機,,,,0,
38397,カード自販機（４カード）,,,,0,
38398,カード自販機（４カード）,,,,0,
52154,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
52155,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
36098,貸しコス券売機,,,,0,
36856,●ＦＯＲＴＵＮＥ　ＴＲＩＮＩＴＹ（メダル機）,PX8EJA007906,,,25.12,
37548,●アミューズメントパーク（シングルメダル機）,,,,1.5,
37552,●アラビアンジュエル（メダル機）,,,,6.48,
37339,●ギャラクシーワールドシリーズ,,,,1.5,
37327,●ギャラクシーワールドシリーズ,,,0,1.5,
36630,●ギャラクシーワールドシリーズ,,,,1.5,
36749,●スピンフィーバー,KSFEJA044101,,,7.02,
36836,●ビンビンパイレーツ（メダル機）,,,,3.39,
36847,●プレミアビデオスロットシリーズ,,,,1.5,
36803,●プレミアビデオスロットシリーズ,,,,1.5,
36851,●プレミアビデオスロットシリーズ,,,,1.5,
37251,●モンスターハンターメダルハンティング,,,,7.1,
37293,●ワイルドミッション（メダル機）,,,,1.51,
57380,●海物語ラッキーマリンツアーズ,,,8492000,0,
37512,アイキーパー（メダルバンク）,,,,0,
37534,アイキーパー用カウンターシステム,,,,0,
54094,フィーチャープレミアム（メダル機）コンテンツサーバー,SS4UJC021108,'01201000000001D4AB91,,0,
35207,ＰＡＳＥＬＩチャージ機,LA9QJAO73103,,,0,
39381,ＳＯＵＮＤ　ＶＯＬＴＥＸ　ＧＥＮＥＲＡＴＯＲ,,,,0,
33419,Ｗｉ－Ｆｉキオスク（レンタル機）,1.13019E+11,,,0,
33753,ミリオネット,HPPUJA021909,,,0,
35142,高額紙幣両替機（旭精工）,,,,0,
35143,高額紙幣両替機（旭精工）,,,,0,
35144,高額紙幣両替機（旭精工）,,,,0,
35145,高額紙幣両替機（旭精工）,,,,0,
35146,高額紙幣両替機（旭精工）,,,,0,
35147,高額紙幣両替機（旭精工）,,,,0,
35148,高額紙幣両替機（旭精工）,,,,0,
35223,洗浄の達人,,,,0,
53899,大会売上,,,,0,大会売上計上用
37788,ＡＬＬ．ＮＥＴＰ－ｒａｓＭＬＵＴＩ（サーバー）,A72E01N4052,,0,0,
37790,ＡＬＬ．ＮＥＴＰ－ｒａｓＭＬＵＴＩ（ハブ＆ルーター）,,,,0,
31810,ＣＯＤＥ　ＯＦ　ＪＯＫＥＲ,A72E01N0143,,,1.5,
38916,ＣＯＤＥ　ＯＦ　ＪＯＫＥＲ,A72E01N0141,,,1.5,
37795,Ｇバランス筐体,A72E01N4623,,,1.65,
38285,ＶＥＷＬＩＸ　ＤＩＡ筐体,A72E01N4623,,0,1.5,
48388,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
48389,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
37946,ＶＥＷＬＩＸ筐体,A72E01J9024,,0,1.5,
38889,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2279,,,1.5,
38890,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2225,,,1.5,
38891,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2150,,,1.5,
38892,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2312,,,1.5,
39776,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2222,,,1.5,
39777,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2224,,,1.5,
46642,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ターミナル）,A61E01A4783,,,0,
38730,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ハブ＆ルーター）,,,0,0,
38036,クイズマジックアカデミー,LMAUJE153703,'0120100000000013C161,0,1.84,
38037,クイズマジックアカデミー,LMAUJE044013,'01201000000000153CC5,0,1.84,
38038,クイズマジックアカデミー,LMAUJE153803,'01201000000000152842,0,1.84,
38039,クイズマジックアカデミー,LMAUJE153403,'012010000000001429B8,0,1.84,
57461,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA001109,'01201000000001ED2EE7,657800,69.42,
57462,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA001209,'01201000000001EC2257,657800,69.42,
57463,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA001309,'01201000000001EC7E04,657800,69.42,
57464,クイズマジックアカデミー（ＨＧ筐体）,TMAQJA001409,'01201000000001EC9AF1,657800,69.42,
38164,セガネットワーク対戦麻雀ＭＪ４（サーバー本体）,,,,0,
38132,セガネットワーク対戦麻雀ＭＪ４（モニター本体）,,,,1.5,
38120,セガネットワーク対戦麻雀ＭＪ４（モニター本体）,,,0,1.5,モニターのみ稼働。外側はセガロジ下取り（R1.10.30）
38286,ネシカクロスライブ（本体）,,,0,0,筐体48389の中
38290,バーチャファイター５ＤＸ（モニター本体）,,,0,0,プログレスモニター
37671,パズドラ　バトルトーナメント,,,,1.5,
38137,ブラストシティー,,,,1.5,
38139,ブラストシティー,,,,1.5,
54195,ボンバーガール,QBGQJB015108,'01201000000001D1A81A,,1.5,
54196,ボンバーガール,QBGQJB015308,'01201000000001D14FB6,,1.5,
54197,ボンバーガール,QBGQJB015508,'01201000000001D1C6CA,,1.5,
54198,ボンバーガール,QBGQJB015608,'01201000000001D17E6C,,1.5,
57653,ボンバーガール,QBGQJA059909,'01201000000001E656AE,824780,1.5,
58227,ボンバーガール,QBGQJA068100,'01201000000001EE92D3,824780,1.5,
53510,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115347,,,1.3,
53511,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115368,,,1.3,
53512,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115367,,,1.3,
53513,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115350,,,1.3,
53514,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115349,,,1.3,
53515,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115389,,,1.3,
53516,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115365,,,1.3,
53517,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115364,,0,1.3,
53518,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115366,,,1.3,
53519,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115363,,0,1.3,
53520,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115390,,,1.3,
53521,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115348,,,1.3,
53398,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1110972,,0,2.27,
53399,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1110971,,0,2.27,
53832,星と翼のパラドクス,,,,3.03,
53833,星と翼のパラドクス,,,,3.03,
53871,貸切売上,,,,0,筐体貸切売上計上用
54484,貸切売上,,,,0,筐体貸切売上計上用
54485,貸切売上,,,,0,筐体貸切売上計上用
21595,鉄拳６ＤＸ,A72E01J9024,,,1.5,Ａ筐体
35385,鉄拳７（ノアール筐体）,ABGN4451437,,,1.5,三島八八筐体
37576,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（ノアール筐体）,ABGN4450692,,,1.5,Ｂ筐体（モニターはフルＨＤに換装中）
37577,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（ノアール筐体）,ABGN4450691,,,1.5,Ｂ筐体（モニターはフルＨＤに換装中）
37580,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（ノアール筐体）,ABGN4451438,,,1.5,モニターはフルＨＤに換装中　八八看板
59137,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC004100,'01201000000001F099F5,1262800,0,
59138,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC004300,'01201000000001F0920D,1262800,0,
